Rank,Symbol,Latest_Return_%,RSI,MACD_Histogram,BB_Position,ATR_%,Volume_Surge_x,Corp_Ann_Sentiment,News_Sentiment,News_Articles,Blended_Sentiment,Patterns_Detected,Surge_Prob_%,Above_Threshold,Confidence
775,AHLWEST,-0.12,46.5,-5.3537,0.48,5.2,0.17,0.0,0.0,3,0.0,"Accumulation, Doji",16.8,NO,LOW ★
776,UEL,1.49,23.5,-0.2636,0.25,5.02,1.03,0.0,0.04,7,0.02,—,16.8,NO,LOW ★
777,VETO,1.86,34.8,-1.6259,0.29,4.42,0.94,0.0,-0.04,7,-0.03,Accumulation,16.8,NO,LOW ★
778,KECL,3.9,64.4,0.2528,0.67,3.46,1.14,0.0,0.01,7,0.01,—,16.8,NO,LOW ★
779,ELGIRUBCO,0.0,68.0,0.7266,0.72,8.03,0.46,0.0,0.0,2,0.0,Gap-Up,16.8,NO,LOW ★
780,KENNAMET,0.24,35.1,-31.8943,0.16,4.42,0.76,0.0,0.11,7,0.07,—,16.8,NO,LOW ★
781,SINDHUTRAD,2.94,57.2,0.0202,0.72,4.53,0.75,0.0,0.0,7,0.0,—,16.7,NO,LOW ★
782,MITCON,-1.52,35.1,-0.7882,0.03,5.86,0.03,0.0,-0.07,6,-0.04,—,16.7,NO,LOW ★
783,VIJAYA,0.82,53.0,-0.7053,0.87,4.18,1.04,0.0,0.11,7,0.06,"Gap-Up, Hammer",16.7,NO,LOW ★
784,QUINT,-0.73,30.2,-0.3573,0.19,5.13,0.34,0.0,0.1,7,0.06,—,16.7,NO,LOW ★
785,SCODATUBES,0.95,57.8,0.4576,0.7,3.72,1.06,0.0,0.09,7,0.05,Doji,16.7,NO,LOW ★
786,BAJAJST,1.56,43.0,0.2945,0.55,4.92,1.31,0.0,0.0,1,0.0,Accumulation,16.7,NO,LOW ★
787,PML,-3.45,43.9,0.8714,0.21,4.96,5.17,0.0,0.23,3,0.14,Gap-Up,16.7,NO,LOW ★
788,VIVIANA,-0.66,39.4,-6.8899,0.08,4.87,1.1,0.0,0.26,7,0.15,—,16.7,NO,LOW ★
789,ZOTA,0.37,78.6,0.4265,0.7,3.63,1.72,0.0,0.01,7,0.0,—,16.7,NO,LOW ★
790,WELCORP,0.67,69.5,9.8824,0.99,3.68,0.53,0.0,0.3,7,0.18,—,16.7,NO,LOW ★
791,CONTROLPR,-0.13,55.1,0.5434,0.53,4.31,0.31,0.0,0.11,7,0.07,—,16.7,NO,LOW ★
792,ITCHOTELS,2.68,66.1,0.736,0.83,3.3,0.82,0.0,0.21,7,0.13,—,16.7,NO,LOW ★
793,BIRLACABLE,1.41,19.9,-3.7957,0.27,5.58,1.42,0.73,0.22,7,0.42,Gap-Up,16.7,NO,LOW ★
794,ASIANTILES,0.0,21.1,-0.1136,0.27,4.2,0.88,0.0,0.11,7,0.07,—,16.7,NO,LOW ★
795,PANAMAPET,0.26,36.6,-4.5459,0.54,6.24,0.41,0.0,0.32,7,0.19,Gap-Up,16.7,NO,LOW ★
796,GABRIEL,-0.26,58.3,-1.8015,0.66,3.93,0.58,0.0,0.23,7,0.14,—,16.7,NO,LOW ★
797,SPECTRUM,0.77,57.4,-2.2463,0.73,6.71,0.08,0.0,0.0,7,0.0,Gap-Up,16.7,NO,LOW ★
798,DEVIT,-0.29,45.8,0.0701,0.45,6.04,0.17,0.0,0.21,7,0.12,—,16.7,NO,LOW ★
799,KLBRENG-B,-1.99,31.6,-3.5541,0.0,4.41,2.51,0.0,0.0,6,0.0,—,16.7,NO,LOW ★
800,MANGLMCEM,2.11,73.6,5.7768,0.93,3.6,0.64,0.0,0.0,6,0.0,—,16.7,NO,LOW ★
801,APARINDS,-0.09,30.7,-326.4182,0.18,5.36,0.3,0.0,0.0,7,0.0,—,16.7,NO,LOW ★
802,DRREDDY,0.0,0.0,-11.7755,0.15,4.12,0.99,0.0,0.48,7,0.29,Doji,16.7,NO,LOW ★
803,JARO,-0.8,50.2,-1.3669,0.43,4.54,0.87,0.0,-0.09,7,-0.05,—,16.6,NO,LOW ★
804,JIOFIN,0.0,58.4,0.6822,0.75,2.91,1.54,0.0,0.04,7,0.03,—,16.6,NO,LOW ★
805,SAMBHAAV,-4.23,41.9,0.0034,0.34,5.86,0.89,0.0,0.09,7,0.06,Gap-Up,16.6,NO,LOW ★
806,AZAD,0.14,76.0,42.5998,1.0,3.92,0.73,0.0,0.28,7,0.17,Gap-Up,16.6,NO,LOW ★
807,RBA,-1.28,49.6,-0.7264,0.43,4.4,1.2,0.0,0.0,7,0.0,—,16.6,NO,LOW ★
808,EBGNG,0.0,72.9,-2.5581,0.66,6.11,0.25,0.0,0.19,7,0.12,"Gap-Up, Accumulation",16.6,NO,LOW ★
809,IMPAL,-0.79,61.9,3.5442,0.74,4.19,0.24,0.0,0.2,7,0.12,—,16.6,NO,LOW ★
810,YATRA,1.32,52.3,-0.1688,0.7,3.81,1.23,0.0,0.24,7,0.15,—,16.6,NO,LOW ★
811,EMMVEE,-0.36,50.6,-3.6153,0.36,4.37,0.48,0.0,0.06,7,0.04,Accumulation,16.6,NO,LOW ★
812,JSWINFRA,1.9,62.0,-0.8559,0.75,3.51,1.22,0.0,0.32,7,0.19,—,16.6,NO,LOW ★
813,KPITTECH,2.48,10.3,-13.4374,0.22,4.8,1.18,0.0,-0.08,7,-0.05,—,16.6,NO,LOW ★
814,OBEROIRLTY,2.75,79.0,12.9814,0.85,3.18,0.66,0.0,0.31,7,0.19,—,16.6,NO,LOW ★
815,SOBHA,2.82,69.2,9.1181,1.0,3.17,1.23,0.0,0.31,7,0.18,—,16.6,NO,LOW ★
816,BIL,0.54,52.2,-3.7652,0.42,6.44,1.85,0.0,0.12,7,0.07,Gap-Up,16.6,NO,LOW ★
817,BONLON,0.0,47.9,0.054,0.31,5.57,1.44,0.0,0.0,7,0.0,Accumulation,16.6,NO,LOW ★
818,MODISONLTD,2.84,40.9,-6.6238,0.38,6.0,0.89,0.0,0.0,7,0.0,Gap-Up,16.6,NO,LOW ★
819,BLSE,0.0,82.6,0.2447,0.73,4.53,0.7,0.0,0.11,7,0.07,—,16.6,NO,LOW ★
820,MKPL,-0.22,31.0,-0.016,0.06,4.63,2.54,0.0,0.09,7,0.06,Doji,16.6,NO,LOW ★
821,MAHABANK,2.73,38.2,-1.2527,0.21,3.84,3.94,0.0,0.59,7,0.36,Accumulation,16.6,NO,LOW ★
822,CAPLIPOINT,-1.44,56.2,-13.5782,0.71,3.96,1.03,0.0,0.33,7,0.2,—,16.6,NO,LOW ★
823,ANANDRATHI,2.44,81.6,78.5417,0.92,3.5,3.43,0.0,-0.07,7,-0.04,"Breakout, Consolidation",16.6,NO,LOW ★
824,BTTL,-0.98,75.5,1.1263,0.82,8.18,0.4,0.0,0.0,7,0.0,Gap-Up,16.6,NO,LOW ★
825,SHIVAMILLS,-2.85,44.4,-0.1645,0.05,5.46,0.39,0.0,0.0,4,0.0,"Gap-Up, Accumulation",16.6,NO,LOW ★
826,SHIVAMAUTO,-1.99,68.0,0.3926,0.85,3.8,0.44,0.0,0.0,2,0.0,—,16.6,NO,LOW ★
827,MBLINFRA,0.08,44.7,-0.0829,0.33,5.77,1.83,0.0,0.12,7,0.07,Doji,16.6,NO,LOW ★
828,SHIVAUM,-0.5,62.2,2.2943,0.77,7.86,0.06,0.0,0.1,7,0.06,Gap-Up,16.5,NO,LOW ★
829,PACEDIGITK,1.81,72.3,0.8581,0.81,5.14,0.91,0.0,0.0,7,0.0,"Gap-Up, Doji",16.5,NO,LOW ★
830,FAZE3Q,0.0,36.0,-5.9127,0.41,4.83,1.09,0.0,0.02,7,0.01,Accumulation,16.5,NO,LOW ★
831,KARMAENG,-1.6,43.6,-0.0493,0.08,6.1,1.42,0.0,0.0,0,0.0,—,16.5,NO,LOW ★
832,SADBHIN,-0.36,39.6,-0.008,0.31,4.61,0.83,0.0,0.0,6,0.0,—,16.5,NO,LOW ★
833,PICCADIL,3.44,76.2,9.6187,0.94,3.28,0.58,0.0,0.11,7,0.06,—,16.5,NO,LOW ★
834,RUSTOMJEE,0.62,65.6,1.4092,0.71,4.17,0.99,0.0,-0.06,7,-0.04,—,16.5,NO,LOW ★
835,RAMKY,4.21,35.1,0.081,0.37,2.99,1.74,0.0,0.03,7,0.02,—,16.5,NO,LOW ★
836,SHADOWFAX,3.71,54.2,-1.9805,0.69,5.28,1.21,0.0,0.01,7,0.01,—,16.5,NO,LOW ★
837,HUHTAMAKI,1.63,71.8,0.6581,0.75,3.71,0.46,0.0,0.06,7,0.03,—,16.5,NO,LOW ★
838,HCC,2.01,29.2,-0.4766,0.25,4.39,1.01,0.0,0.03,7,0.02,—,16.5,NO,LOW ★
839,DATAPATTNS,1.38,31.2,-61.3106,0.19,4.11,0.68,0.0,0.2,7,0.12,"Accumulation, Hammer",16.4,NO,LOW ★
840,DCXINDIA,1.76,46.1,0.0195,0.6,4.15,1.18,0.0,0.0,7,0.0,—,16.4,NO,LOW ★
841,ELIN,0.0,43.7,0.4959,0.4,4.24,0.61,0.0,0.09,7,0.05,—,16.4,NO,LOW ★
842,KAMATHOTEL,2.12,68.1,0.6352,0.83,3.9,0.54,0.0,0.0,7,0.0,—,16.4,NO,LOW ★
843,JINDRILL,-2.85,57.0,5.6816,0.8,3.51,0.14,0.0,0.24,7,0.14,—,16.4,NO,LOW ★
844,KAMDHENU,1.41,70.6,0.1308,0.93,4.97,2.32,0.0,0.0,7,0.0,"Breakout, Gap-Up",16.4,NO,LOW ★
845,PARASPETRO,1.94,50.0,0.0072,0.76,6.46,2.56,0.0,0.0,2,0.0,—,16.4,NO,LOW ★
846,ODIGMA,0.25,34.8,-0.0367,0.37,4.73,0.68,0.0,-0.09,7,-0.05,—,16.4,NO,LOW ★
847,SANGHVIMOV,-1.07,64.9,-0.2227,0.82,4.35,0.58,0.0,0.0,7,0.0,Gap-Up,16.4,NO,LOW ★
848,KILITCH,-0.62,47.9,-1.566,0.28,5.38,1.36,0.0,0.16,7,0.09,Accumulation,16.4,NO,LOW ★
849,CHEMCON,0.6,39.9,-1.8352,0.25,4.8,0.91,0.0,0.04,7,0.03,—,16.4,NO,LOW ★
850,KRONOX,0.86,48.0,-1.0692,0.48,4.77,0.41,0.0,0.0,7,0.0,Accumulation,16.4,NO,LOW ★
851,KRIDHANINF,-2.52,40.3,-0.0155,0.11,5.88,1.18,0.0,0.0,1,0.0,—,16.4,NO,LOW ★
852,STANLEY,0.95,63.0,0.7028,0.8,4.18,0.55,0.0,0.04,7,0.03,Doji,16.4,NO,LOW ★
853,HEALTHX,-1.93,54.4,0.1212,0.7,4.14,0.83,0.0,-0.03,7,-0.02,—,16.4,NO,LOW ★
854,NIITLTD,1.18,56.3,-1.1362,0.55,6.24,0.33,0.0,-0.1,7,-0.06,Gap-Up,16.4,NO,LOW ★
855,AVANTEL,0.21,50.4,0.0173,0.71,4.33,0.68,0.0,0.31,7,0.18,—,16.4,NO,LOW ★
856,AVL,0.56,52.3,-3.7706,0.55,3.86,0.57,0.0,-0.04,7,-0.02,Doji,16.4,NO,LOW ★
857,SAKSOFT,1.2,62.2,-0.1997,0.61,8.93,0.18,0.0,0.05,7,0.03,Gap-Up,16.4,NO,LOW ★
858,GCSL,0.42,68.1,4.3813,0.89,3.89,0.54,0.0,0.0,7,0.0,—,16.4,NO,LOW ★
859,SAKUMA,1.18,21.2,-0.02,0.13,4.69,0.64,0.0,0.05,7,0.03,—,16.4,NO,LOW ★
860,DDEVPLSTIK,2.76,60.1,0.0604,0.82,3.89,1.19,0.0,0.01,7,0.01,—,16.4,NO,LOW ★
861,SONATSOFTW,3.43,41.5,-0.6553,0.55,4.02,3.08,0.0,0.13,7,0.08,Gap-Up,16.4,NO,LOW ★
862,MOTISONS,-0.56,47.6,-0.0513,0.42,5.04,0.14,0.0,0.25,7,0.15,—,16.4,NO,LOW ★
863,CEMPRO,0.82,81.7,16.5811,0.92,4.57,0.37,0.0,0.0,7,0.0,Gap-Up,16.3,NO,LOW ★
864,UDS,1.1,67.0,0.8961,1.0,3.86,0.74,0.0,-0.27,7,-0.16,—,16.3,NO,LOW ★
865,RATEGAIN,0.31,66.0,-1.1868,0.8,3.78,0.54,0.0,0.0,0,0.0,Hammer,16.3,NO,LOW ★
866,AURIONPRO,0.0,38.3,-3.5041,0.43,3.53,1.11,0.0,0.09,7,0.05,—,16.3,NO,LOW ★
867,SALASAR,1.15,26.2,-0.0173,0.33,4.5,0.55,0.0,0.18,7,0.11,—,16.3,NO,LOW ★
868,AADHARHFC,0.55,57.6,1.2948,0.71,3.54,1.1,0.0,0.09,7,0.05,—,16.3,NO,LOW ★
869,PNC,-1.22,31.6,-0.2473,0.15,8.18,0.17,0.0,0.04,7,0.03,"Gap-Up, Accumulation",16.3,NO,LOW ★
870,RPOWER,1.33,44.4,-0.0518,0.33,4.76,0.67,0.0,0.26,7,0.15,—,16.3,NO,LOW ★
871,VGL,2.26,25.4,-0.6088,0.28,4.54,1.56,0.0,0.21,7,0.13,—,16.3,NO,LOW ★
872,DEN,2.75,29.4,-0.3089,0.39,4.51,1.08,0.0,0.0,7,0.0,—,16.3,NO,LOW ★
873,JISLDVREQS,1.6,40.5,-0.1534,0.31,6.26,0.39,0.0,0.12,6,0.07,—,16.3,NO,LOW ★
874,TIGERLOGS,-0.24,37.9,-0.3876,0.14,5.05,0.97,0.0,0.0,7,0.0,Doji,16.3,NO,LOW ★
875,NDL,0.42,34.3,-0.0046,0.3,4.4,0.81,0.0,0.15,7,0.09,Doji,16.3,NO,LOW ★
876,GRAVISSHO,3.44,60.1,0.1509,0.98,4.72,0.47,0.0,0.0,0,0.0,"Gap-Up, Hammer",16.3,NO,LOW ★
877,STEELCAS,2.31,61.5,0.3961,0.82,5.54,0.57,0.0,0.0,7,0.0,—,16.3,NO,LOW ★
878,CENTUM,2.52,55.7,-27.7381,0.58,4.26,1.45,0.0,0.14,7,0.09,—,16.3,NO,LOW ★
879,LIKHITHA,1.76,49.9,-3.9559,0.35,5.33,0.84,0.0,0.02,7,0.01,Gap-Up,16.3,NO,LOW ★
880,FINCABLES,0.75,33.8,-14.7509,0.25,4.23,0.48,0.0,0.13,7,0.08,Doji,16.3,NO,LOW ★
881,FMNL,0.89,45.7,-0.08,0.25,7.42,3.39,0.0,-0.1,6,-0.06,—,16.3,NO,LOW ★
882,GRMOVER,-0.41,60.3,3.132,0.77,4.04,0.25,0.0,0.02,7,0.01,Consolidation,16.3,NO,LOW ★
883,AVALON,2.29,52.7,-20.8884,0.63,4.86,0.47,0.0,0.24,7,0.14,—,16.2,NO,LOW ★
884,PRAXIS,-2.17,40.2,-0.0871,0.26,6.17,0.92,0.0,0.16,7,0.1,Gap-Up,16.2,NO,LOW ★
885,DCMNVL,-1.1,46.5,-0.7438,0.24,5.34,1.74,0.0,0.0,4,0.0,—,16.2,NO,LOW ★
886,ABMKNO,-1.86,43.6,1.2627,0.47,4.21,1.31,0.0,0.0,2,0.0,—,16.2,NO,LOW ★
887,3BBLACKBIO,-1.64,39.8,-1.6481,0.18,4.6,1.31,0.0,0.09,7,0.05,—,16.2,NO,LOW ★
888,WEIZMANIND,0.34,20.6,-0.6723,0.18,5.57,0.19,0.0,0.5,3,0.3,—,16.2,NO,LOW ★
889,ASTRAMICRO,-1.6,64.9,-6.3527,0.7,3.64,0.7,0.0,0.07,7,0.04,—,16.2,NO,LOW ★
890,POLYMED,1.36,61.7,-4.013,0.66,4.05,0.25,0.0,0.11,7,0.07,—,16.2,NO,LOW ★
891,SHIVALIK,-1.66,52.2,0.955,0.37,5.24,1.17,0.0,0.02,7,0.01,—,16.2,NO,LOW ★
892,FINOPB,0.56,14.3,-1.7301,0.29,4.38,0.72,0.0,-0.06,7,-0.03,—,16.2,NO,LOW ★
893,NATCOPHARM,2.34,78.6,15.9214,0.93,2.97,0.82,0.0,0.55,7,0.33,—,16.2,NO,LOW ★
894,SMARTLINK,3.83,66.8,0.0367,0.99,4.82,2.48,0.0,0.2,7,0.12,"Breakout, Gap-Up, Hammer",16.2,NO,LOW ★
895,GANESHHOU,0.43,74.0,7.6688,1.0,3.85,0.09,0.0,0.26,6,0.16,—,16.2,NO,LOW ★
896,BLUESTONE,1.57,78.4,2.6213,0.85,3.72,0.89,0.0,-0.07,7,-0.04,—,16.2,NO,LOW ★
897,ELECON,-0.35,39.3,-4.8741,0.17,4.06,9.99,0.0,0.18,7,0.11,—,16.2,NO,LOW ★
898,AKASH,1.95,65.5,0.107,1.0,4.03,1.33,0.0,0.3,7,0.18,—,16.2,NO,LOW ★
899,ANDHRSUGAR,0.75,51.5,0.5974,0.68,4.66,0.09,0.0,0.3,4,0.18,—,16.2,NO,LOW ★
900,LAMBODHARA,2.32,45.1,-0.6033,0.49,4.62,1.21,0.0,0.0,3,0.0,Accumulation,16.2,NO,LOW ★
901,VENUSREM,1.0,48.6,-38.1488,0.32,6.54,0.42,0.0,0.22,7,0.13,Gap-Up,16.2,NO,LOW ★
902,TEXINFRA,0.31,75.7,0.3837,0.78,4.05,0.49,0.0,0.0,7,0.0,—,16.2,NO,LOW ★
903,JGCHEM,2.49,61.4,1.6978,1.0,3.3,1.73,0.0,-0.16,7,-0.1,—,16.2,NO,LOW ★
904,HINDCOMPOS,-0.42,57.6,1.1461,0.64,4.55,0.6,0.0,0.0,3,0.0,—,16.2,NO,LOW ★
905,ONESOURCE,0.07,53.2,4.8275,0.54,4.71,2.46,0.0,-0.24,7,-0.15,Doji,16.1,NO,LOW ★
906,SHILCTECH,0.69,38.4,-11.2149,0.59,3.85,0.59,0.0,0.0,7,0.0,—,16.1,NO,LOW ★
907,STARTECK,1.52,56.8,-1.6369,0.51,4.37,0.96,0.0,0.0,7,0.0,Accumulation,16.1,NO,LOW ★
908,SIL,2.55,63.2,0.0756,1.0,4.02,0.59,0.0,0.04,7,0.02,—,16.1,NO,LOW ★
909,CEREBRAINT,0.31,20.5,-0.0333,0.28,6.88,0.41,0.0,-0.11,7,-0.06,Gap-Up,16.1,NO,LOW ★
910,SADBHAV,0.97,33.7,-0.0573,0.08,5.25,0.34,0.0,0.04,7,0.03,"Accumulation, Doji",16.1,NO,LOW ★
911,SAHLIBHFI,0.39,58.4,0.0993,0.7,5.48,4.6,0.0,0.0,0,0.0,Accumulation,16.1,NO,LOW ★
912,SICALLOG,0.83,57.5,-0.8794,0.57,5.85,0.26,0.0,-0.06,5,-0.04,Gap-Up,16.1,NO,LOW ★
913,SEDEMAC,-2.08,52.4,-35.2069,0.38,5.26,0.57,0.0,0.15,7,0.09,—,16.1,NO,LOW ★
914,DHARAN,0.0,40.0,-0.0011,0.2,8.1,0.84,0.0,0.01,7,0.0,Gap-Up,16.1,NO,LOW ★
915,SUPRAJIT,2.69,77.5,2.7691,1.0,3.04,0.82,0.0,-0.01,7,-0.0,—,16.0,NO,LOW ★
916,AVG,0.29,64.3,1.1341,0.76,7.02,0.11,0.0,0.18,7,0.11,Gap-Up,16.0,NO,LOW ★
917,STCINDIA,0.64,24.1,-1.4382,0.28,4.14,1.36,0.0,0.0,7,0.0,—,16.0,NO,LOW ★
918,INFOMEDIA,-2.25,42.2,-0.0083,0.24,6.89,1.82,0.0,-0.12,7,-0.07,—,16.0,NO,LOW ★
919,THERMAX,0.5,53.2,-33.7655,0.5,4.73,0.63,0.0,0.19,7,0.11,"Gap-Up, Accumulation",16.0,NO,LOW ★
920,UNIDT,-0.76,55.0,1.3922,0.74,4.37,0.59,0.55,0.32,7,0.41,Gap-Up,16.0,NO,LOW ★
921,NOVAAGRI,-1.91,31.3,-0.0543,0.06,4.87,2.16,0.0,0.1,7,0.06,Gap-Up,16.0,NO,LOW ★
922,SANWARIA,0.0,0.0,-0.0016,0.15,6.77,0.83,0.0,0.0,7,0.0,Gap-Up,16.0,NO,LOW ★
923,KANPRPLA,2.44,57.6,0.6663,0.83,5.18,0.97,0.0,0.0,3,0.0,—,16.0,NO,LOW ★
924,SEPC,1.71,24.6,-0.0066,0.31,4.65,0.65,0.0,0.21,7,0.13,Accumulation,16.0,NO,LOW ★
925,FRACTAL,0.75,24.1,-8.7338,0.2,4.04,0.8,0.0,-0.07,7,-0.04,—,16.0,NO,LOW ★
926,DAICHI,1.2,53.5,-1.7648,0.6,6.8,0.67,0.0,-0.05,4,-0.03,Gap-Up,16.0,NO,LOW ★
927,PLASTIBLEN,3.61,58.8,-0.2897,0.93,4.07,1.44,0.0,0.0,4,0.0,—,16.0,NO,LOW ★
928,SRD,2.91,42.2,0.0449,0.6,5.8,6.61,0.0,0.0,7,0.0,Accumulation,16.0,NO,LOW ★
929,POCL,0.59,63.1,9.6459,0.78,3.92,0.79,0.0,0.09,7,0.05,Gap-Up,16.0,NO,LOW ★
930,MEDICO,1.59,34.9,-0.0912,0.29,4.29,1.19,0.0,0.1,7,0.06,Accumulation,16.0,NO,LOW ★
931,AGARIND,0.0,47.3,-4.4963,0.44,4.1,1.62,0.0,0.16,7,0.1,—,16.0,NO,LOW ★
932,NEOGEN,2.88,63.8,-0.5098,0.93,3.78,2.25,0.0,0.29,7,0.18,Breakout,16.0,NO,LOW ★
933,HITECH,3.08,38.9,-0.6249,0.27,3.97,0.38,0.0,0.11,7,0.07,—,16.0,NO,LOW ★
934,REPL,-2.25,32.8,-0.1608,0.16,4.92,1.03,0.0,0.18,6,0.11,"Gap-Up, Accumulation",16.0,NO,LOW ★
935,KOTYARK,0.08,13.3,-8.9013,0.3,102.74,0.38,0.0,0.04,7,0.03,Doji,16.0,NO,LOW ★
936,KIRLFER,2.66,46.5,-2.0127,0.56,3.93,0.96,0.0,0.11,7,0.07,—,16.0,NO,LOW ★
937,DSSL,2.7,39.3,-7.3442,0.4,5.23,1.16,0.0,0.39,7,0.23,Gap-Up,16.0,NO,LOW ★
938,INNOVACAP,-0.15,61.6,-1.3991,0.86,4.22,0.84,0.0,0.13,7,0.08,—,16.0,NO,LOW ★
939,ICDSLTD,0.52,30.6,-0.0499,0.27,4.63,0.86,0.0,0.0,6,0.0,Doji,15.9,NO,LOW ★
940,MANINFRA,3.83,49.1,0.0125,0.43,3.7,0.92,0.0,0.19,7,0.11,—,15.9,NO,LOW ★
941,DREAMFOLKS,0.0,53.8,0.3016,0.56,3.95,1.14,0.0,0.11,7,0.07,—,15.9,NO,LOW ★
942,JETFREIGHT,-1.2,34.6,-0.1916,0.08,4.83,0.96,0.0,0.11,7,0.06,Doji,15.9,NO,LOW ★
943,ECOSMOBLTY,2.16,38.9,-0.5217,0.3,4.86,0.84,0.0,0.23,7,0.14,—,15.9,NO,LOW ★
944,AMNPLST,1.48,64.8,0.9253,1.0,4.46,1.4,0.0,0.0,2,0.0,"Gap-Up, Hammer",15.9,NO,LOW ★
945,RAMASTEEL,0.22,36.7,0.0027,0.29,4.01,1.05,0.0,0.1,7,0.06,"Accumulation, Doji",15.9,NO,LOW ★
946,RACLGEAR,0.49,43.2,-12.2029,0.12,4.93,0.48,0.0,0.08,7,0.05,Accumulation,15.9,NO,LOW ★
947,CHEMFAB,1.68,44.3,0.9708,0.4,4.68,0.48,0.0,0.07,7,0.04,—,15.9,NO,LOW ★
948,ARTEMISMED,3.36,63.5,1.053,1.0,3.4,1.18,0.0,0.09,7,0.06,—,15.9,NO,LOW ★
949,TIPSMUSIC,0.06,68.7,6.2599,1.0,3.35,0.92,0.0,0.2,7,0.12,—,15.9,NO,LOW ★
950,UMESLTD,-0.51,51.4,-0.0122,0.54,6.18,0.2,0.0,0.0,3,0.0,Doji,15.9,NO,LOW ★
951,CAMLINFINE,0.0,35.0,-1.1806,0.19,4.69,2.0,0.0,-0.02,7,-0.01,Accumulation,15.9,NO,LOW ★
952,NETWEB,0.43,26.2,-81.0973,0.23,4.56,0.63,0.0,-0.13,7,-0.08,Doji,15.9,NO,LOW ★
953,GRANULES,0.88,78.7,8.4314,0.96,3.0,0.88,0.0,0.15,7,0.09,Doji,15.9,NO,LOW ★
954,ADVENZYMES,1.7,28.4,-1.7568,0.37,5.39,0.45,0.0,0.16,7,0.09,"Gap-Up, Doji",15.9,NO,LOW ★
955,SALSTEEL,-2.07,46.5,0.0197,0.35,5.29,0.46,0.0,0.0,7,0.0,Accumulation,15.9,NO,LOW ★
956,WSI,3.75,47.2,-0.1686,0.42,3.86,1.84,0.0,0.0,6,0.0,Accumulation,15.9,NO,LOW ★
957,RELIABLE,-0.11,30.1,-1.2558,0.25,4.6,0.75,0.0,0.11,7,0.07,Doji,15.9,NO,LOW ★
958,SAIPARENT,-1.34,48.0,-4.6874,0.44,4.94,1.39,0.0,0.0,4,0.0,—,15.9,NO,LOW ★
959,NEPHROPLUS,2.46,24.3,-9.4958,0.23,4.37,0.68,0.0,0.0,7,0.0,Gap-Up,15.8,NO,LOW ★
960,BHARATWIRE,0.34,51.5,0.9971,0.71,4.13,0.21,0.0,0.1,7,0.06,—,15.8,NO,LOW ★
961,MBEL,3.01,55.6,0.3276,0.69,3.88,0.65,0.0,0.04,7,0.02,—,15.8,NO,LOW ★
962,TRF,0.77,51.0,-0.3402,0.44,4.98,2.26,0.0,-0.09,7,-0.05,"Accumulation, Doji",15.8,NO,LOW ★
963,ASAHIINDIA,0.0,63.4,4.7817,0.98,3.49,2.23,0.0,0.16,7,0.09,—,15.8,NO,LOW ★
964,KHAICHEM,-0.23,22.7,-0.3767,0.09,4.1,1.46,0.0,0.0,7,0.0,—,15.8,NO,LOW ★
965,EPIGRAL,0.0,18.6,-5.1415,0.18,4.42,2.95,0.0,0.24,7,0.15,Gap-Up,15.8,NO,LOW ★
966,HAPPYFORGE,1.16,65.9,2.6087,0.8,3.59,0.84,0.0,-0.06,7,-0.04,—,15.8,NO,LOW ★
967,DNAMEDIA,-0.36,39.7,0.0016,0.28,6.68,0.51,0.0,0.0,3,0.0,—,15.8,NO,LOW ★
968,TFL,0.35,29.1,-0.0548,0.19,5.52,0.73,0.0,0.11,5,0.07,Doji,15.8,NO,LOW ★
969,AIROLAM,0.54,53.3,-0.6697,0.42,6.79,0.92,0.0,0.0,5,0.0,"Gap-Up, Accumulation",15.8,NO,LOW ★
970,MSPL,-0.46,25.0,-0.4705,0.0,4.32,1.71,0.0,-0.1,7,-0.06,—,15.8,NO,LOW ★
971,NAGREEKCAP,-0.17,13.2,-0.0927,0.24,4.37,0.8,0.0,0.0,1,0.0,—,15.8,NO,LOW ★
972,USK,1.11,37.7,-0.1211,0.25,5.64,0.67,0.0,-0.06,7,-0.04,Accumulation,15.8,NO,LOW ★
973,MODINATUR,-1.23,52.2,-1.8251,0.33,5.63,0.33,0.0,0.16,4,0.1,Gap-Up,15.8,NO,LOW ★
974,PROZONER,1.56,32.4,-0.1298,0.13,5.12,0.3,0.0,0.12,6,0.07,Accumulation,15.8,NO,LOW ★
975,CREATIVEYE,0.0,44.8,0.0178,0.31,7.46,1.59,0.0,0.0,0,0.0,Gap-Up,15.8,NO,LOW ★
976,SOLARA,0.36,53.0,-2.7974,0.39,4.17,3.7,0.0,-0.13,7,-0.08,Doji,15.8,NO,LOW ★
977,ASAL,3.41,55.1,-1.0307,0.75,3.9,2.48,0.0,0.14,7,0.09,—,15.8,NO,LOW ★
978,SAMPANN,-0.04,55.4,-0.0446,0.45,6.41,0.42,0.0,0.19,7,0.12,Doji,15.7,NO,LOW ★
979,COFORGE,0.0,50.7,-0.5761,0.76,3.81,1.17,0.0,-0.04,7,-0.02,—,15.7,NO,LOW ★
980,ENERGYDEV,0.0,56.6,-0.0321,0.5,6.54,0.98,0.0,-0.03,6,-0.02,—,15.7,NO,LOW ★
981,JSWDULUX,0.73,23.6,-44.6245,0.0,3.51,2.15,0.0,0.09,7,0.05,Accumulation,15.7,NO,LOW ★
